flow_key,status,total_bytes,received_bytes,completion_percent,first_timestamp_ms,last_timestamp_ms,duration_ms,server_isn_set,buffered_packets,tcp_seqs_count,request_method,request_uri,request_host,request_user_agent,client_addr,client_port,server_addr,server_port,request_timestamp_ms
completed_80,archived,21745132,21745132,100.00,1763163268918,1763163271898,2980,true,0,0,"GET","/images/rotatd_80.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47310,"10.0.2.5",8080,1763163268918
completed_81,archived,21660523,21660523,100.00,1763163269099,1763163271915,2816,true,0,0,"GET","/images/rotatd_81.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47304,"10.0.2.5",8080,1763163269099
completed_82,archived,21488967,21488967,100.00,1763163269355,1763163272361,3006,true,0,0,"GET","/images/rotatd_83.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47338,"10.0.2.5",8080,1763163269355
completed_83,archived,21573964,21573964,100.00,1763163269325,1763163272432,3107,true,0,0,"GET","/images/rotatd_82.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47300,"10.0.2.5",8080,1763163269325
completed_84,archived,21284576,21284576,100.00,1763163269668,1763163272496,2828,true,0,0,"GET","/images/rotatd_85.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47324,"10.0.2.5",8080,1763163269668
completed_85,archived,21384734,21384734,100.00,1763163269550,1763163272518,2968,true,0,0,"GET","/images/rotatd_84.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47336,"10.0.2.5",8080,1763163269550
completed_86,archived,21088722,21088722,100.00,1763163272353,1763163275018,2665,true,0,0,"GET","/images/rotatd_87.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47304,"10.0.2.5",8080,1763163272353
completed_87,archived,21189648,21189648,100.00,1763163272135,1763163275043,2908,true,0,0,"GET","/images/rotatd_86.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47310,"10.0.2.5",8080,1763163272135
completed_88,archived,20883802,20883802,100.00,1763163272611,1763163275453,2842,true,0,0,"GET","/images/rotatd_89.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47338,"10.0.2.5",8080,1763163272611
completed_89,archived,20987425,20987425,100.00,1763163272593,1763163275558,2965,true,0,0,"GET","/images/rotatd_88.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47300,"10.0.2.5",8080,1763163272593
completed_90,archived,21809728,21809728,100.00,1763163272758,1763163275858,3100,true,0,0,"GET","/images/rotatd_9.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47336,"10.0.2.5",8080,1763163272758
completed_91,archived,22074051,22074051,100.00,1763163272863,1763163275867,3004,true,0,0,"GET","/images/rotatd_90.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47324,"10.0.2.5",8080,1763163272863
completed_92,archived,16241727,16241727,100.00,1763163275492,1763163277060,1568,true,0,0,"GET","/images/rotated_0.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47304,"10.0.2.5",8080,1763163275492
completed_93,archived,20882879,20882879,100.00,1763163275311,1763163277523,2212,true,0,0,"GET","/images/rotatd_91.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",47310,"10.0.2.5",8080,1763163275311
