flow_key,status,total_bytes,received_bytes,completion_percent,first_timestamp_ms,last_timestamp_ms,duration_ms,server_isn_set,buffered_packets,tcp_seqs_count,request_method,request_uri,request_host,request_user_agent,client_addr,client_port,server_addr,server_port,request_timestamp_ms
completed_80,archived,21745132,21745132,100.00,1763163048009,1763163051905,3896,true,0,0,"GET","/images/rotatd_80.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",34032,"10.0.2.5",8080,1763163048009
completed_81,archived,21660523,21660523,100.00,1763163048304,1763163052146,3842,true,0,0,"GET","/images/rotatd_81.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",34024,"10.0.2.5",8080,1763163048304
completed_82,archived,21488967,21488967,100.00,1763163048865,1763163052628,3763,true,0,0,"GET","/images/rotatd_83.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",34006,"10.0.2.5",8080,1763163048865
completed_83,archived,21573964,21573964,100.00,1763163048597,1763163052644,4047,true,0,0,"GET","/images/rotatd_82.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",34046,"10.0.2.5",8080,1763163048597
completed_84,archived,21384734,21384734,100.00,1763163048952,1763163052864,3912,true,0,0,"GET","/images/rotatd_84.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",34030,"10.0.2.5",8080,1763163048952
completed_85,archived,21284576,21284576,100.00,1763163049029,1763163052888,3859,true,0,0,"GET","/images/rotatd_85.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",34010,"10.0.2.5",8080,1763163049029
completed_86,archived,21189648,21189648,100.00,1763163052063,1763163055617,3554,true,0,0,"GET","/images/rotatd_86.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",34032,"10.0.2.5",8080,1763163052063
completed_87,archived,21088722,21088722,100.00,1763163052363,1763163056196,3833,true,0,0,"GET","/images/rotatd_87.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",34024,"10.0.2.5",8080,1763163052363
completed_88,archived,20883802,20883802,100.00,1763163052836,1763163057074,4238,true,0,0,"GET","/images/rotatd_89.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",34006,"10.0.2.5",8080,1763163052836
completed_89,archived,20987425,20987425,100.00,1763163052734,1763163057125,4391,true,0,0,"GET","/images/rotatd_88.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",34046,"10.0.2.5",8080,1763163052734
completed_90,archived,21809728,21809728,100.00,1763163052909,1763163057882,4973,true,0,0,"GET","/images/rotatd_9.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",34030,"10.0.2.5",8080,1763163052909
completed_91,archived,22074051,22074051,100.00,1763163052968,1763163058010,5042,true,0,0,"GET","/images/rotatd_90.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",34010,"10.0.2.5",8080,1763163052968
completed_92,archived,16241727,16241727,100.00,1763163056613,1763163059854,3241,true,0,0,"GET","/images/rotated_0.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",34024,"10.0.2.5",8080,1763163056613
completed_93,archived,20882879,20882879,100.00,1763163056041,1763163060231,4190,true,0,0,"GET","/images/rotatd_91.jpg","10.0.2.5:8080","Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/60.5 Safari/605.1.15","10.0.0.140",34032,"10.0.2.5",8080,1763163056041
